PhraseId,SentenceId,Phrase,Sentiment
122901,6593,"['see', 'devastating', 'comic', 'impersonation', 'Dustin', 'Hoffman', 'revelatory']",2
122902,6593,"['see', 'devastating', 'comic', 'impersonation']",1
122903,6593,"['devastating', 'comic', 'impersonation']",1
122904,6593,"['devastating', 'comic', 'impersonation']",2
122905,6593,"['comic', 'impersonation']",2
122906,6593,"['Dustin', 'Hoffman', 'revelatory']",2
122908,6593,"['Dustin', 'Hoffman']",2
122909,6593,['Dustin'],2
122912,6594,"['The', 'sentimental', 'script', 'problems', 'actors', 'pick', 'slack']",3
122914,6594,"['The', 'sentimental', 'script', 'problems']",2
122916,6594,"['The', 'sentimental', 'script', 'problems']",1
122917,6594,"['The', 'sentimental', 'script']",2
122918,6594,"['sentimental', 'script']",3
122920,6594,"['actors', 'pick', 'slack']",3
122921,6594,"['pick', 'slack']",1
122923,6595,"['Opera', 'film', 'never', 'satisfactory']",1
122924,6595,"['Opera', 'film']",2
122925,6595,"['never', 'satisfactory']",1
122927,6596,"['offended', 'lack', 'faith', 'audience', 'anything', 'display']",1
122928,6596,"['offended', 'lack', 'faith', 'audience', 'anything', 'display']",2
122929,6596,"['offended', 'lack', 'faith', 'audience', 'anything', 'display']",0
122932,6596,"['offended', 'lack', 'faith', 'audience']",1
122933,6596,"['offended', 'lack', 'faith', 'audience']",0
122934,6596,['offended'],1
122935,6596,"['lack', 'faith', 'audience']",2
122936,6596,"['lack', 'faith', 'audience']",1
122937,6596,"['faith', 'audience']",2
122940,6596,"['anything', 'display']",2
122941,6596,"['anything', 'display']",1
122943,6597,"['Humor', 'Spy', 'anemic']",1
122944,6597,"['Humor', 'Spy']",2
122945,6597,['anemic'],2
122946,6597,['anemic'],1
122948,6598,"['fairly', 'harmless', 'ultimately', 'lifeless', 'feature', 'length', 'afterschool', 'special']",1
122950,6598,"['fairly', 'harmless', 'ultimately', 'lifeless', 'feature', 'length']",1
122951,6598,"['fairly', 'harmless', 'ultimately', 'lifeless', 'feature', 'length']",2
122952,6598,"['fairly', 'harmless', 'ultimately', 'lifeless']",1
122953,6598,"['fairly', 'harmless']",2
122954,6598,"['fairly', 'harmless']",3
122955,6598,"['ultimately', 'lifeless']",0
122956,6599,"['You', 'tell', 'almost', 'immediately', 'Welcome', 'Collinwood', 'going', 'jell']",1
122957,6599,"['tell', 'almost', 'immediately', 'Welcome', 'Collinwood', 'going', 'jell']",1
122960,6599,"['almost', 'immediately', 'Welcome', 'Collinwood', 'going', 'jell']",1
122961,6599,"['almost', 'immediately']",2
122962,6599,"['Welcome', 'Collinwood', 'going', 'jell']",1
122963,6599,"['Welcome', 'Collinwood', 'going', 'jell']",2
122964,6599,"['going', 'jell']",1
122965,6599,"['going', 'jell']",3
122967,6600,"['Grown', 'quibbles', 'beside', 'point']",2
122968,6600,"['Grown', 'quibbles']",2
122969,6600,['quibbles'],2
122973,6601,"['Although', 'purportedly', 'study', 'modern', 'alienation', 'really', 'little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating', 'deadeningly', 'drawn']",1
122974,6601,"['Although', 'purportedly', 'study', 'modern', 'alienation']",1
122975,6601,"['purportedly', 'study', 'modern', 'alienation']",2
122976,6601,"['study', 'modern', 'alienation']",2
122977,6601,"['modern', 'alienation']",1
122978,6601,"['modern', 'alienation']",2
122979,6601,"['really', 'little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating', 'deadeningly', 'drawn']",0
122981,6601,"['really', 'little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating', 'deadeningly', 'drawn']",1
122983,6601,"['little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating', 'deadeningly', 'drawn']",0
122984,6601,"['little', 'particularly', 'slanted', 'gay', 'fantasy', 'enervating']",1
122986,6601,"['little', 'particularly', 'slanted', 'gay', 'fantasy']",1
122988,6601,"['particularly', 'slanted', 'gay', 'fantasy']",2
122989,6601,"['particularly', 'slanted', 'gay', 'fantasy']",1
122991,6601,"['particularly', 'slanted']",2
122994,6601,['slanted'],2
122995,6601,"['gay', 'fantasy']",1
122998,6601,['enervating'],1
122999,6601,"['deadeningly', 'drawn']",1
123000,6601,['deadeningly'],1
123001,6601,['drawn'],1
123002,6602,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drifts', 'aimlessly', 'minutes', 'lodging', 'cracks', 'ever', 'growing', 'category', 'unembarrassing', 'unmemorable']",1
123003,6602,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drifts', 'aimlessly', 'minutes', 'lodging', 'cracks', 'ever', 'growing', 'category', 'unembarrassing', 'unmemorable']",3
123004,6602,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drifts', 'aimlessly', 'minutes', 'lodging', 'cracks', 'ever', 'growing', 'category']",1
123005,6602,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff', 'drifts', 'aimlessly', 'minutes', 'lodging', 'cracks', 'ever', 'growing', 'category']",2
123006,6602,"['piece', 'mildly', 'entertaining', 'inoffensive', 'fluff']",2
123007,6602,"['mildly', 'entertaining', 'inoffensive', 'fluff']",2
123009,6602,"['inoffensive', 'fluff']",2
123011,6602,"['drifts', 'aimlessly', 'minutes', 'lodging', 'cracks', 'ever', 'growing', 'category']",1
123013,6602,"['drifts', 'aimlessly', 'minutes']",0
123014,6602,"['drifts', 'aimlessly']",1
123015,6602,['drifts'],2
123017,6602,"['lodging', 'cracks', 'ever', 'growing', 'category']",2
123019,6602,"['cracks', 'ever', 'growing', 'category']",2
123021,6602,['cracks'],2
123023,6602,"['ever', 'growing', 'category']",2
123025,6602,"['ever', 'growing', 'category']",3
123026,6602,"['ever', 'growing']",2
123027,6602,"['unembarrassing', 'unmemorable']",0
123028,6602,['unembarrassing'],2
123030,6603,"['Its', 'vision', 'awkward', 'age', 'sex', 'threatens', 'overwhelm', 'everything', 'else', 'acute', 'enough', 'make', 'everyone', 'squirm', 'recognition']",2
123031,6603,"['Its', 'vision', 'awkward', 'age', 'sex', 'threatens', 'overwhelm', 'everything', 'else']",2
123032,6603,"['Its', 'vision']",2
123033,6603,"['awkward', 'age', 'sex', 'threatens', 'overwhelm', 'everything', 'else']",2
123035,6603,"['awkward', 'age']",2
123037,6603,"['sex', 'threatens', 'overwhelm', 'everything', 'else']",2
123038,6603,"['sex', 'threatens', 'overwhelm', 'everything', 'else']",1
123039,6603,"['threatens', 'overwhelm', 'everything', 'else']",2
123040,6603,"['overwhelm', 'everything', 'else']",1
123042,6603,"['acute', 'enough', 'make', 'everyone', 'squirm', 'recognition']",2
123044,6603,"['acute', 'enough', 'make', 'everyone', 'squirm', 'recognition']",3
123045,6603,"['acute', 'enough']",3
123046,6603,"['make', 'everyone', 'squirm', 'recognition']",3
123047,6603,"['make', 'everyone', 'squirm', 'recognition']",2
123048,6603,"['everyone', 'squirm', 'recognition']",2
123049,6603,"['squirm', 'recognition']",2
123054,6603,['squirm'],2
123055,6603,['recognition'],2
123057,6604,"['Remarkable', 'intelligence', 'intensity']",4
123058,6604,"['Remarkable', 'intelligence', 'intensity']",3
123059,6604,"['intelligence', 'intensity']",3
123062,6605,"['An', 'opportunity', 'missed']",1
123063,6605,"['An', 'opportunity']",2
123065,6606,"['It', 'sobering', 'particularly', 'anyone', 'still', 'thinks', 'conflict', 'resolved', 'easily', 'soon']",2
123066,6606,"['sobering', 'particularly', 'anyone', 'still', 'thinks', 'conflict', 'resolved', 'easily', 'soon']",2
123070,6606,"['particularly', 'anyone', 'still', 'thinks', 'conflict', 'resolved', 'easily', 'soon']",2
123071,6606,"['anyone', 'still', 'thinks', 'conflict', 'resolved', 'easily', 'soon']",2
123073,6606,"['still', 'thinks', 'conflict', 'resolved', 'easily', 'soon']",2
123074,6606,"['thinks', 'conflict', 'resolved', 'easily', 'soon']",2
123075,6606,"['conflict', 'resolved', 'easily', 'soon']",2
123076,6606,['conflict'],3
123077,6606,"['resolved', 'easily', 'soon']",2
123079,6606,"['resolved', 'easily', 'soon']",1
123080,6606,"['resolved', 'easily']",2
123081,6606,['resolved'],2
123083,6607,"['UB', 'equally', 'spoofs', 'celebrates', 'outre', 'aspects', 'black', 'culture', 'dorkier', 'aspects', 'white', 'culture', 'even', 'points', 'inseparable', 'two']",3
123084,6607,['UB'],2
123085,6607,"['equally', 'spoofs', 'celebrates', 'outre', 'aspects', 'black', 'culture', 'dorkier', 'aspects', 'white', 'culture', 'even', 'points', 'inseparable', 'two']",3
123086,6607,"['spoofs', 'celebrates', 'outre', 'aspects', 'black', 'culture', 'dorkier', 'aspects', 'white', 'culture', 'even', 'points', 'inseparable', 'two']",3
123087,6607,"['spoofs', 'celebrates', 'outre', 'aspects', 'black', 'culture', 'dorkier', 'aspects', 'white', 'culture', 'even', 'points', 'inseparable', 'two']",2
123088,6607,"['spoofs', 'celebrates']",3
123089,6607,['spoofs'],2
123090,6607,['spoofs'],3
123091,6607,"['outre', 'aspects', 'black', 'culture', 'dorkier', 'aspects', 'white', 'culture', 'even', 'points', 'inseparable', 'two']",3
123092,6607,"['outre', 'aspects', 'black', 'culture', 'dorkier', 'aspects']",1
123093,6607,"['outre', 'aspects']",2
123094,6607,"['outre', 'aspects']",3
123095,6607,['outre'],2
123097,6607,"['black', 'culture', 'dorkier', 'aspects']",1
123098,6607,"['black', 'culture', 'dorkier', 'aspects']",2
123099,6607,"['black', 'culture']",2
123103,6607,"['dorkier', 'aspects']",1
123104,6607,"['dorkier', 'aspects']",2
123105,6607,['dorkier'],2
123106,6607,"['white', 'culture', 'even', 'points', 'inseparable', 'two']",2
123109,6607,"['white', 'culture']",2
123112,6607,"['even', 'points', 'inseparable', 'two']",3
123113,6607,"['points', 'inseparable', 'two']",2
123114,6607,"['points', 'inseparable', 'two']",3
123117,6607,"['inseparable', 'two']",3
123118,6607,['inseparable'],2
123121,6608,"['It', 'excels', 'unlike', 'many', 'Hollywood', 'movies', 'ilk', 'offers', 'hope']",3
123122,6608,"['excels', 'unlike', 'many', 'Hollywood', 'movies', 'ilk', 'offers', 'hope']",4
123123,6608,"['excels', 'unlike', 'many', 'Hollywood', 'movies', 'ilk', 'offers', 'hope']",3
123124,6608,"['unlike', 'many', 'Hollywood', 'movies', 'ilk', 'offers', 'hope']",3
123126,6608,"['unlike', 'many', 'Hollywood', 'movies', 'ilk', 'offers', 'hope']",4
123127,6608,"['unlike', 'many', 'Hollywood', 'movies', 'ilk']",3
123128,6608,"['many', 'Hollywood', 'movies', 'ilk']",2
123129,6608,"['many', 'Hollywood', 'movies']",2
123130,6608,"['Hollywood', 'movies']",2
123132,6608,"['offers', 'hope']",3
123135,6609,"['The', 'amazing', 'super', 'sized', 'dosage', 'goofball', 'stunts', 'Jackass', 'fan', 'could', 'want']",4
123136,6609,"['The', 'amazing', 'super', 'sized', 'dosage', 'goofball', 'stunts', 'Jackass', 'fan']",3
123137,6609,"['The', 'amazing', 'super', 'sized', 'dosage']",4
123138,6609,"['amazing', 'super', 'sized', 'dosage']",3
123140,6609,"['super', 'sized', 'dosage']",2
123141,6609,"['super', 'sized']",2
123142,6609,['dosage'],2
123143,6609,"['goofball', 'stunts', 'Jackass', 'fan']",1
123145,6609,"['goofball', 'stunts']",2
123146,6609,"['Jackass', 'fan']",2
123148,6609,"['Jackass', 'fan']",3
123150,6610,"['This', 'director', 'cut', 'adds', 'minutes', 'takes', 'great', 'film', 'turns', 'mundane', 'soap', 'opera']",1
123151,6610,"['This', 'director', 'cut', 'adds', 'minutes']",2
123153,6610,"['This', 'director', 'cut']",2
123155,6610,"['This', 'director']",2
123156,6610,"['adds', 'minutes']",2
123159,6610,"['takes', 'great', 'film', 'turns', 'mundane', 'soap', 'opera']",2
123160,6610,"['takes', 'great', 'film', 'turns', 'mundane', 'soap', 'opera']",1
123161,6610,"['takes', 'great', 'film']",2
123163,6610,"['turns', 'mundane', 'soap', 'opera']",2
123164,6610,"['mundane', 'soap', 'opera']",2
123166,6610,"['mundane', 'soap', 'opera']",1
123167,6611,"['Consummate', 'actor', 'Barry', 'done', 'excellent', 'work']",4
123168,6611,"['Consummate', 'actor', 'Barry']",2
123169,6611,"['actor', 'Barry']",2
123170,6611,"['done', 'excellent', 'work']",4
123174,6611,"['excellent', 'work']",4
123175,6612,"['Majidi', 'direction', 'never', 'smoother', 'confident']",4
123176,6612,"['Majidi', 'direction']",2
123177,6612,['Majidi'],2
123179,6612,"['never', 'smoother', 'confident']",3
123181,6612,"['smoother', 'confident']",3
123183,6612,['smoother'],2
123184,6612,['smoother'],3
123186,6613,"['Trapped', 'presents', 'frightening', 'compelling', 'What']",3
123187,6613,"['presents', 'frightening', 'compelling', 'What']",3
123190,6613,"['frightening', 'compelling', 'What']",3
123191,6613,"['frightening', 'compelling']",3
123195,6614,"['None', 'actors', 'stand', 'less', 'problem', 'would', 'another', 'film', 'Characterization', 'matters', 'less', 'atmosphere']",2
123197,6614,"['None', 'actors', 'stand', 'less', 'problem', 'would', 'another', 'film']",1
123198,6614,"['None', 'actors', 'stand', 'less', 'problem', 'would', 'another', 'film']",2
123199,6614,"['None', 'actors', 'stand']",1
123200,6614,"['None', 'actors', 'stand']",0
123202,6614,"['None', 'actors']",2
123203,6614,"['less', 'problem', 'would', 'another', 'film']",2
123205,6614,"['less', 'problem']",2
123209,6614,"['would', 'another', 'film']",2
123214,6614,"['Characterization', 'matters', 'less', 'atmosphere']",2
123215,6614,"['matters', 'less', 'atmosphere']",2
123216,6614,"['less', 'atmosphere']",2
123218,6615,"['You', 'entered', 'bizarre', 'realm', 'director', 'Adrian', 'Lyne', 'holds', 'sway', 'relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
123219,6615,"['entered', 'bizarre', 'realm', 'director', 'Adrian', 'Lyne', 'holds', 'sway', 'relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",1
123220,6615,"['entered', 'bizarre', 'realm', 'director', 'Adrian', 'Lyne', 'holds', 'sway', 'relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
123223,6615,"['entered', 'bizarre', 'realm']",1
123224,6615,"['bizarre', 'realm']",2
123225,6615,"['bizarre', 'realm']",1
123226,6615,"['director', 'Adrian', 'Lyne', 'holds', 'sway', 'relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",1
123228,6615,"['director', 'Adrian', 'Lyne']",2
123230,6615,"['holds', 'sway', 'relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
123231,6615,"['sway', 'relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",1
123233,6615,"['relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
123234,6615,"['relationships', 'simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",1
123236,6615,"['simultaneously', 'broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
123238,6615,"['broadly', 'metaphorical', 'oddly', 'abstract', 'excruciatingly', 'literal']",2
123239,6615,"['broadly', 'metaphorical', 'oddly', 'abstract']",2
123241,6615,"['broadly', 'metaphorical', 'oddly', 'abstract']",1
123242,6615,"['broadly', 'metaphorical']",2
123243,6615,"['broadly', 'metaphorical']",3
123244,6615,['broadly'],2
123245,6615,"['oddly', 'abstract']",2
123246,6615,"['excruciatingly', 'literal']",2
123247,6615,['excruciatingly'],3
123248,6616,"['works', 'flabbergasting', 'principals', 'year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore', 'year', 'old', 'Henry', 'Thomas', 'convince', 'us', 'existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",4
123249,6616,"['works', 'flabbergasting', 'principals', 'year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore', 'year', 'old', 'Henry', 'Thomas', 'convince', 'us', 'existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",2
123250,6616,"['works', 'flabbergasting', 'principals', 'year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore', 'year', 'old', 'Henry', 'Thomas', 'convince', 'us', 'existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",3
123251,6616,"['flabbergasting', 'principals', 'year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore', 'year', 'old', 'Henry', 'Thomas', 'convince', 'us', 'existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",3
123253,6616,"['flabbergasting', 'principals', 'year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore', 'year', 'old', 'Henry', 'Thomas']",2
123255,6616,"['flabbergasting', 'principals']",2
123257,6616,"['flabbergasting', 'principals']",1
123258,6616,['flabbergasting'],2
123259,6616,['principals'],2
123260,6616,"['year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore', 'year', 'old', 'Henry', 'Thomas']",2
123261,6616,"['year', 'old', 'Robert', 'MacNaughton', 'year', 'old', 'Drew', 'Barrymore']",2
123263,6616,"['year', 'old', 'Robert', 'MacNaughton']",2
123266,6616,"['Robert', 'MacNaughton']",2
123267,6616,['MacNaughton'],2
123268,6616,"['year', 'old', 'Drew', 'Barrymore']",2
123269,6616,"['year', 'old', 'Henry', 'Thomas']",2
123271,6616,"['Henry', 'Thomas']",2
123272,6616,"['convince', 'us', 'existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",2
123273,6616,"['convince', 'us']",2
123274,6616,"['existence', 'wise', 'wizened', 'visitor', 'faraway', 'planet']",2
123276,6616,"['wise', 'wizened', 'visitor', 'faraway', 'planet']",3
123277,6616,"['wise', 'wizened', 'visitor', 'faraway', 'planet']",2
123278,6616,"['wise', 'wizened', 'visitor']",3
123279,6616,"['wise', 'wizened', 'visitor']",2
123280,6616,"['wise', 'wizened']",3
123281,6616,['wizened'],2
123282,6616,['wizened'],3
123283,6616,['visitor'],2
123284,6616,"['faraway', 'planet']",3
123285,6616,"['faraway', 'planet']",2
123287,6616,['faraway'],2
123288,6617,"['film', 'quiet', 'power']",3
123290,6618,"['Changing', 'Lanes', 'anomaly', 'Hollywood', 'movie', 'well', 'written', 'occasionally', 'challenging', 'social', 'drama', 'actually', 'something', 'interesting', 'say']",4
123292,6618,"['Changing', 'Lanes', 'anomaly', 'Hollywood', 'movie']",2
123294,6618,"['anomaly', 'Hollywood', 'movie']",2
123296,6618,['anomaly'],2
123298,6618,"['Hollywood', 'movie']",2
123300,6618,"['Hollywood', 'movie']",3
123301,6618,"['well', 'written', 'occasionally', 'challenging', 'social', 'drama', 'actually', 'something', 'interesting', 'say']",3
123302,6618,"['well', 'written', 'occasionally', 'challenging', 'social', 'drama', 'actually', 'something', 'interesting', 'say']",4
123304,6618,"['well', 'written', 'occasionally', 'challenging', 'social', 'drama']",3
123305,6618,"['well', 'written', 'occasionally', 'challenging', 'social', 'drama']",4
123306,6618,"['well', 'written', 'occasionally', 'challenging']",4
123307,6618,"['well', 'written']",3
123308,6618,"['occasionally', 'challenging']",2
123309,6618,"['social', 'drama']",2
123310,6618,"['actually', 'something', 'interesting', 'say']",4
123311,6618,"['actually', 'something', 'interesting', 'say']",3
123312,6618,"['something', 'interesting', 'say']",3
123313,6618,"['something', 'interesting', 'say']",2
123314,6618,"['interesting', 'say']",2
123315,6619,"['If', 'list', 'credit', 'resumes', 'future', 'much', 'funnier', 'anything', 'film']",1
123316,6619,"['If', 'list', 'credit', 'resumes', 'future']",1
123317,6619,"['list', 'credit', 'resumes', 'future']",1
123318,6619,"['list', 'credit', 'resumes', 'future']",2
123319,6619,"['list', 'credit', 'resumes']",2
123320,6619,"['credit', 'resumes']",2
123324,6619,['resumes'],2
123327,6619,"['much', 'funnier', 'anything', 'film']",1
123329,6619,"['much', 'funnier', 'anything', 'film']",2
123332,6619,"['much', 'funnier', 'anything']",3
123334,6619,"['funnier', 'anything']",4
123335,6620,"['An', 'enthralling', 'entertaining', 'feature']",4
123337,6620,"['An', 'enthralling']",3
123339,6620,"['entertaining', 'feature']",3
123340,6621,"['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic', 'neither', 'warm', 'fuzzy']",3
123341,6621,"['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic', 'neither', 'warm', 'fuzzy']",1
123342,6621,"['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic']",2
123343,6621,"['film', 'neither', 'bitter', 'sweet', 'neither', 'romantic', 'comedic']",1
123344,6621,"['film', 'neither', 'bitter', 'sweet']",2
123345,6621,"['film', 'neither', 'bitter', 'sweet']",1
123346,6621,"['neither', 'bitter', 'sweet']",2
123347,6621,"['bitter', 'sweet']",3
123349,6621,"['neither', 'romantic', 'comedic']",1
123350,6621,"['romantic', 'comedic']",2
123352,6621,"['neither', 'warm', 'fuzzy']",2
123353,6621,"['warm', 'fuzzy']",1
123355,6622,"['Painfully', 'padded']",1
123357,6623,"['It', 'worth', 'taking', 'kids']",4
123358,6623,"['worth', 'taking', 'kids']",4
123359,6623,"['worth', 'taking', 'kids']",3
123360,6623,"['taking', 'kids']",2
123362,6624,"['sure', 'half', 'Dragonfly', 'worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening', 'stupid']",0
123363,6624,"['sure', 'half', 'Dragonfly', 'worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening', 'stupid']",1
123364,6624,"['sure', 'half', 'Dragonfly', 'worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening']",1
123365,6624,"['sure', 'half', 'Dragonfly', 'worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening']",0
123369,6624,"['half', 'Dragonfly', 'worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening']",0
123370,6624,"['half', 'Dragonfly', 'worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening']",1
123371,6624,"['half', 'Dragonfly']",2
123373,6624,"['worse', 'The', 'part', 'nothing', 'happening', 'part', 'something', 'happening']",0
123376,6624,"['The', 'part', 'nothing', 'happening', 'part', 'something', 'happening']",1
123377,6624,"['The', 'part', 'nothing', 'happening']",2
123378,6624,"['The', 'part', 'nothing', 'happening']",1
123380,6624,"['The', 'part']",2
123381,6624,"['nothing', 'happening']",1
123382,6624,"['nothing', 'happening']",0
123384,6624,"['part', 'something', 'happening']",2
123385,6624,"['something', 'happening']",3
123386,6624,"['something', 'happening']",2
123389,6625,"['This', 'movie', 'strong', 'message', 'never', 'giving', 'loved', 'one', 'easy', 'movie', 'watch', 'probably', 'disturb', 'many', 'see']",2
123391,6625,"['This', 'movie', 'strong', 'message', 'never', 'giving', 'loved', 'one']",3
123392,6625,"['This', 'movie', 'strong', 'message', 'never', 'giving', 'loved', 'one']",2
123394,6625,"['strong', 'message', 'never', 'giving', 'loved', 'one']",4
123395,6625,"['strong', 'message', 'never', 'giving', 'loved', 'one']",3
123396,6625,"['strong', 'message']",3
123398,6625,"['never', 'giving', 'loved', 'one']",3
123399,6625,"['never', 'giving', 'loved', 'one']",2
123400,6625,"['giving', 'loved', 'one']",2
123401,6625,['giving'],1
123402,6625,"['loved', 'one']",2
123403,6625,"['loved', 'one']",3
123405,6625,"['easy', 'movie', 'watch', 'probably', 'disturb', 'many', 'see']",1
123407,6625,"['easy', 'movie', 'watch']",1
123408,6625,"['easy', 'movie', 'watch']",2
123409,6625,"['easy', 'movie', 'watch']",3
123410,6625,"['easy', 'movie']",2
123412,6625,"['probably', 'disturb', 'many', 'see']",1
123413,6625,"['disturb', 'many', 'see']",1
123414,6625,"['many', 'see']",2
123416,6626,"['The', 'characters', 'never', 'sketches', 'leaves', 'true', 'emotional', 'connection', 'identification', 'frustratingly', 'reach']",0
123417,6626,"['never', 'sketches', 'leaves', 'true', 'emotional', 'connection', 'identification', 'frustratingly', 'reach']",1
123420,6626,"['sketches', 'leaves', 'true', 'emotional', 'connection', 'identification', 'frustratingly', 'reach']",1
123423,6626,['sketches'],3
123425,6626,"['leaves', 'true', 'emotional', 'connection', 'identification', 'frustratingly', 'reach']",1
123427,6626,"['true', 'emotional', 'connection', 'identification', 'frustratingly', 'reach']",2
123428,6626,"['true', 'emotional', 'connection', 'identification', 'frustratingly']",1
123429,6626,"['true', 'emotional', 'connection', 'identification', 'frustratingly']",4
123430,6626,"['emotional', 'connection', 'identification', 'frustratingly']",2
123431,6626,"['connection', 'identification', 'frustratingly']",1
123432,6626,"['identification', 'frustratingly']",2
123434,6626,['identification'],2
123437,6627,"['Drug', 'abuse', 'infidelity', 'death', 'usually', 'comedy', 'fare', 'Turpin', 'film', 'allows', 'us', 'chuckle', 'angst']",3
123439,6627,"['Drug', 'abuse', 'infidelity', 'death', 'usually', 'comedy', 'fare']",2
123442,6627,"['Drug', 'abuse', 'infidelity', 'death']",2
123443,6627,"['Drug', 'abuse', 'infidelity']",1
123444,6627,"['Drug', 'abuse', 'infidelity']",2
123445,6627,"['Drug', 'abuse']",2
123446,6627,"['Drug', 'abuse']",1
123447,6627,"['usually', 'comedy', 'fare']",2
123449,6627,"['comedy', 'fare']",3
123450,6627,"['Turpin', 'film', 'allows', 'us', 'chuckle', 'angst']",2
123451,6627,"['Turpin', 'film']",2
123453,6627,"['allows', 'us', 'chuckle', 'angst']",3
123454,6627,"['us', 'chuckle', 'angst']",2
123455,6627,"['chuckle', 'angst']",2
123459,6628,"['Muddled', 'melodramatic', 'paranormal', 'romance', 'time', 'low', 'Kevin', 'Costner']",0
123460,6628,"['melodramatic', 'paranormal', 'romance', 'time', 'low', 'Kevin', 'Costner']",2
123461,6628,"['melodramatic', 'paranormal', 'romance', 'time', 'low', 'Kevin', 'Costner']",1
123462,6628,"['melodramatic', 'paranormal', 'romance']",1
123463,6628,"['paranormal', 'romance']",2
123464,6628,['paranormal'],2
123465,6628,"['time', 'low', 'Kevin', 'Costner']",0
123466,6628,"['time', 'low', 'Kevin', 'Costner']",1
123468,6628,"['time', 'low']",1
123469,6628,"['time', 'low']",0
123471,6628,"['Kevin', 'Costner']",2
123473,6629,"['The', 'rest', 'film', 'dudsville']",0
123474,6629,['dudsville'],0
123475,6629,['dudsville'],1
123478,6630,"['Do', 'say', 'warned']",1
123480,6630,"['say', 'warned']",1
123481,6630,['warned'],2
123483,6631,"['It', 'fitting', 'movie', 'artificial', 'soulless', 'The', 'Country', 'Bears', 'owes', 'genesis', 'animatronic', 'display', 'Disneyland']",0
123484,6631,"['fitting', 'movie', 'artificial', 'soulless', 'The', 'Country', 'Bears', 'owes', 'genesis', 'animatronic', 'display', 'Disneyland']",1
123487,6631,"['movie', 'artificial', 'soulless', 'The', 'Country', 'Bears', 'owes', 'genesis', 'animatronic', 'display', 'Disneyland']",1
123488,6631,"['movie', 'artificial', 'soulless', 'The', 'Country', 'Bears', 'owes', 'genesis', 'animatronic', 'display', 'Disneyland']",0
123489,6631,"['movie', 'artificial', 'soulless', 'The', 'Country', 'Bears']",0
123490,6631,"['movie', 'artificial', 'soulless']",0
123491,6631,"['artificial', 'soulless']",0
123492,6631,"['artificial', 'soulless']",1
123494,6631,"['owes', 'genesis', 'animatronic', 'display', 'Disneyland']",2
123495,6631,"['owes', 'genesis']",2
123496,6631,['genesis'],2
123498,6631,"['animatronic', 'display', 'Disneyland']",2
123500,6631,"['animatronic', 'display']",2
123502,6631,['Disneyland'],2
123504,6632,"['less', 'forced', 'air']",2
123505,6632,"['forced', 'air']",2
123507,6632,['Petter'],2
123508,6632,"['delicate', 'clever', 'direction']",3
